uuid,dataset_name,process_type,lci_file,fu_amount,fu_unit,region,classification,kg_per_m2,temp_c,technology,notes
912f5c64-6d33-55c5-8227-d30e9cea4c3c,,eol,processes/912f5c64-6d33-55c5-8227-d30e9cea4c3c.xml,1,kg,EU+EFTA+UK,eol,,,The process of composting can occur either in open air or in closed systems. Closed systems refer to,scraped_from_ilcd
a66ce9c2-eda7-5a12-a957-64793f93cbf3,,eol,processes/a66ce9c2-eda7-5a12-a957-64793f93cbf3.xml,1,kg,RSA,eol,,,The process of composting can occur either in open air or in closed systems. Closed systems refer to,scraped_from_ilcd
676d3ac5-fe38-5a42-bcbf-b00f93e9406e,,eol,processes/676d3ac5-fe38-5a42-bcbf-b00f93e9406e.xml,1,kg,RAS,eol,,,The process of composting can occur either in open air or in closed systems. Closed systems refer to,scraped_from_ilcd
99ae5312-22ae-5639-bccc-7c994ac2bdb2,,eol,processes/99ae5312-22ae-5639-bccc-7c994ac2bdb2.xml,1,kg,RSA,eol,,,The process of composting can occur either in open air or in closed systems. Closed systems refer to,scraped_from_ilcd
f61b9e15-5a48-539a-bfe1-84c8afeef127,,eol,processes/f61b9e15-5a48-539a-bfe1-84c8afeef127.xml,1,kg,EU+EFTA+UK,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
102ab8b1-8da9-5712-8159-9992f0fb092d,,eol,processes/102ab8b1-8da9-5712-8159-9992f0fb092d.xml,1,kg,EU+EFTA+UK,eol,,,The production of bark at the sawmill starts with the sorting of the saw log at the sawmill and ends,scraped_from_ilcd
4de29bf8-3f12-5d43-83dc-ac037860e226,,eol,processes/4de29bf8-3f12-5d43-83dc-ac037860e226.xml,1,kg,RAS,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
89dd20cf-0d5e-548f-9da2-aa6c2a9b8b35,,eol,processes/89dd20cf-0d5e-548f-9da2-aa6c2a9b8b35.xml,1,kg,EU+EFTA+UK,eol,,,The process of composting can occur either in open air or in closed systems. Closed systems refer to,scraped_from_ilcd
215dd4d8-52ad-4eee-bd63-7a6193f2b8d5,,eol,processes/215dd4d8-52ad-4eee-bd63-7a6193f2b8d5.xml,1,kg,EU+EFTA+UK,eol,,,"Plastic waste (pre-consumer, mono-grade) is generated in the process. The amount of waste is paramet",scraped_from_ilcd
7d5aedc2-81ec-53bd-86c3-42f150ac7fb7,,eol,processes/7d5aedc2-81ec-53bd-86c3-42f150ac7fb7.xml,1,kg,EU+EFTA+UK,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
13bacb25-c30a-5057-8b45-989c65324ed2,,eol,processes/13bacb25-c30a-5057-8b45-989c65324ed2.xml,1,kg,DE,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
d7c35886-ae07-5187-aa7d-c2c43cd240af,,eol,processes/d7c35886-ae07-5187-aa7d-c2c43cd240af.xml,1,kg,DE,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
df2b0e72-e1d0-5bf8-b427-130630cc1811,,eol,processes/df2b0e72-e1d0-5bf8-b427-130630cc1811.xml,1,kg,RAS,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
ec9ca75e-abdb-4d2e-9e18-ca1f5709a76d,,eol,processes/ec9ca75e-abdb-4d2e-9e18-ca1f5709a76d.xml,1,kg,EU+EFTA+UK,eol,,,"Plastic waste (pre-consumer, mono-grade) is generated in the process. The amount of waste is paramet",scraped_from_ilcd
03e9cd7e-7bcf-4084-bec1-3904579ab000,,eol,processes/03e9cd7e-7bcf-4084-bec1-3904579ab000.xml,1,kg,EU+EFTA+UK,eol,,,The data set represents the incineration of polyamide 6 waste. The incineration is done in waste-to-,scraped_from_ilcd
aa1c9ebc-4610-5469-997d-b322ee67aa4b,,eol,processes/aa1c9ebc-4610-5469-997d-b322ee67aa4b.xml,1,kg,EU+EFTA+UK,eol,,,The process of composting can occur either in open air or in closed systems. Closed systems refer to,scraped_from_ilcd
24acce03-5c08-4f12-8c81-3f365560fbde,,eol,processes/24acce03-5c08-4f12-8c81-3f365560fbde.xml,1,kg,RAF,eol,,,The data set represents the enclosed composting of an average mixture of biodegradable waste consist,scraped_from_ilcd
207d6e5d-1647-49bb-b3d3-1c9fc9595d48,,eol,processes/207d6e5d-1647-49bb-b3d3-1c9fc9595d48.xml,1,kg,ROC,eol,,,The data set represents the open windrow composting of an average mixture of biodegradable waste con,scraped_from_ilcd
7d286dfc-4e73-41cf-afaf-26203623d517,,eol,processes/7d286dfc-4e73-41cf-afaf-26203623d517.xml,1,kg,EU+EFTA+UK,eol,,,"Mixed plastic waste (pre-consumer, but not mono-grade) is generated in the process. The amount is 1.",scraped_from_ilcd
704b60b6-2c4d-504a-9918-8ced3c894582,,eol,processes/704b60b6-2c4d-504a-9918-8ced3c894582.xml,1,kg,RSA,eol,,,The process of composting can occur either in open air or in closed systems. Closed systems refer to,scraped_from_ilcd
0dad19c9-165c-4927-b846-57f3d1adc1a8,,eol,processes/0dad19c9-165c-4927-b846-57f3d1adc1a8.xml,1,kg,ROC,eol,,,The data set represents the enclosed composting of an average mixture of biodegradable waste consist,scraped_from_ilcd
9619aca0-301d-569f-ad2f-382df64db79c,,eol,processes/9619aca0-301d-569f-ad2f-382df64db79c.xml,1,kg,RSA,eol,,,The process of composting can occur either in open air or in closed systems. Closed systems refer to,scraped_from_ilcd
fefed1a6-e965-5d77-9678-9835d4596dbe,,eol,processes/fefed1a6-e965-5d77-9678-9835d4596dbe.xml,1,kg,RAF,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
5f15a6d3-0fd0-5648-817f-c2dddb809c97,,eol,processes/5f15a6d3-0fd0-5648-817f-c2dddb809c97.xml,1,kg,EU+EFTA+UK,eol,,,The production of bark at the sawmill starts with the sorting of the saw log at the sawmill and ends,scraped_from_ilcd
5b46afd1-33e9-452e-b09f-39165f94d04e,,eol,processes/5b46afd1-33e9-452e-b09f-39165f94d04e.xml,1,kg,EU+EFTA+UK,eol,,,"Mixed plastic waste (pre-consumer, but not mono-grade) is generated in the process. The amount of wa",scraped_from_ilcd
09052934-7d4d-5d98-b4ea-ffce9c84e174,,eol,processes/09052934-7d4d-5d98-b4ea-ffce9c84e174.xml,1,kg,EU+EFTA+UK,eol,,,The production of bark at the sawmill starts with the sorting of the saw log at the sawmill and ends,scraped_from_ilcd
bb3c7618-d001-55f9-8001-b71c34b87d1d,,eol,processes/bb3c7618-d001-55f9-8001-b71c34b87d1d.xml,1,kg,RAF,eol,,,The process of composting can occur either in open air or in closed systems. Closed systems refer to,scraped_from_ilcd
bff0dd7c-e16c-484d-bad6-3e296a4f1a8b,,eol,processes/bff0dd7c-e16c-484d-bad6-3e296a4f1a8b.xml,1,kg,EU+EFTA+UK,eol,,,The data set represents the open windrow composting of an average mixture of biodegradable waste con,scraped_from_ilcd
62eb5c46-1639-4c7c-bed3-675439cb40ee,,eol,processes/62eb5c46-1639-4c7c-bed3-675439cb40ee.xml,1,kg,EU+EFTA+UK,eol,,,"This dataset describes the fermentation of biowaste into biogas. It comprises the following steps:
",scraped_from_ilcd
59c9596a-d3e4-451a-89b6-d60111bcbfaf,,eol,processes/59c9596a-d3e4-451a-89b6-d60111bcbfaf.xml,1,kg,RAS,eol,,,The data set represents the enclosed composting of an average mixture of biodegradable waste consist,scraped_from_ilcd
c33f2081-87db-5f96-9d32-95f3a9069361,,eol,processes/c33f2081-87db-5f96-9d32-95f3a9069361.xml,1,kg,RAS,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
870febec-a915-5068-af57-059855f220f9,,eol,processes/870febec-a915-5068-af57-059855f220f9.xml,1,kg,DE,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
e92db146-3633-5676-bf86-951b033780a9,,eol,processes/e92db146-3633-5676-bf86-951b033780a9.xml,1,kg,EU+EFTA+UK,eol,,,The production of bark at the sawmill starts with the sorting of the saw log at the sawmill and ends,scraped_from_ilcd
345813b8-b0d8-4966-a9ba-af6408900569,,eol,processes/345813b8-b0d8-4966-a9ba-af6408900569.xml,1,kg,RNA,eol,,,The data set represents the open windrow composting of an average mixture of biodegradable waste con,scraped_from_ilcd
74733fed-ad32-5e0b-b0c9-43bdbe01c31e,,eol,processes/74733fed-ad32-5e0b-b0c9-43bdbe01c31e.xml,1,kg,RSA,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
98ac0beb-fb87-5c22-a06a-a00316ec7f18,,eol,processes/98ac0beb-fb87-5c22-a06a-a00316ec7f18.xml,1,kg,RAF,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
802fe972-4452-5326-899e-246ea699971a,,eol,processes/802fe972-4452-5326-899e-246ea699971a.xml,1,kg,EU+EFTA+UK,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
c859a609-9c3d-4aa6-bb9a-bbe0a8848e96,,eol,processes/c859a609-9c3d-4aa6-bb9a-bbe0a8848e96.xml,1,kg,RSA,eol,,,The data set represents the enclosed composting of an average mixture of biodegradable waste consist,scraped_from_ilcd
bf83169d-a9ce-4208-bb08-239eaf17f3d3,,eol,processes/bf83169d-a9ce-4208-bb08-239eaf17f3d3.xml,1,kg,RAS,eol,,,The data set represents the open windrow composting of an average mixture of biodegradable waste con,scraped_from_ilcd
11a2b158-6a55-5cde-accb-4a5c5b1c6750,,eol,processes/11a2b158-6a55-5cde-accb-4a5c5b1c6750.xml,1,kg,RAS,eol,,,The process of composting can occur either in open air or in closed systems. Closed systems refer to,scraped_from_ilcd
f4f912c7-dd52-5ce7-be2a-53c47b255bf6,,eol,processes/f4f912c7-dd52-5ce7-be2a-53c47b255bf6.xml,1,kg,RAS,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
b61b9cd8-2e1e-556e-b665-b1b3f7f311b5,,eol,processes/b61b9cd8-2e1e-556e-b665-b1b3f7f311b5.xml,1,kg,RSA,eol,,,The process of composting can occur either in open air or in closed systems. Open air systems entail,scraped_from_ilcd
2720bec9-cf48-53f7-a76a-c5188068165a,,eol,processes/2720bec9-cf48-53f7-a76a-c5188068165a.xml,1,kg,EU+EFTA+UK,eol,,,The production of bark at the sawmill starts with the sorting of the saw log at the sawmill and ends,scraped_from_ilcd
