uuid,dataset_name,process_type,lci_file,fu_amount,fu_unit,region,classification,kg_per_m2,temp_c,technology,notes
ae00ec76-58a5-4429-bbe4-eb4c987d03c8,,packaging,processes/ae00ec76-58a5-4429-bbe4-eb4c987d03c8.xml,1,kg,EU+EFTA+UK,packaging,,,This dataset contains the production phase of the truck (capital goods) and the use phase of the tru,scraped_from_ilcd
6f5caa50-1cfa-5f83-831b-32649c51d968,,packaging,processes/6f5caa50-1cfa-5f83-831b-32649c51d968.xml,1,kg,GLO,packaging,,,"A heat-seal machine is a device used for the thermal transfer (heat sealing) of labels, emblems and ",scraped_from_ilcd
ee46b056-cf03-5202-b1d8-bbcfc5bfd90e,,packaging,processes/ee46b056-cf03-5202-b1d8-bbcfc5bfd90e.xml,1,kg,GLO,packaging,,,Hot -melt adhesives are thermoplastic and can be melted or softened by heat. When spread on the fabr,scraped_from_ilcd
4d2ad000-c406-4ba2-be0a-1039520f83ca,,packaging,processes/4d2ad000-c406-4ba2-be0a-1039520f83ca.xml,1,kg,EU+EFTA+UK,packaging,,,This dataset contains the production phase of the truck (capital goods) and the use phase of the tru,scraped_from_ilcd
5f536794-5365-508e-bb7b-57a210ec44d4,,packaging,processes/5f536794-5365-508e-bb7b-57a210ec44d4.xml,1,kg,GLO,packaging,,,"Care labels provide guidelines to consumers about apparel care, and the best cleaning procedures to ",scraped_from_ilcd
637f292f-c5c5-5f3d-9b8c-05a8c44e8ce7,,packaging,processes/637f292f-c5c5-5f3d-9b8c-05a8c44e8ce7.xml,1,kg,GLO,packaging,,,Polyethylene (PE) foam is produced from a direct foam extrusion process which is cross-linked. A typ,scraped_from_ilcd
45e6d6c7-999f-5524-9474-9ee924ea4a3d,,packaging,processes/45e6d6c7-999f-5524-9474-9ee924ea4a3d.xml,1,kg,GLO,packaging,,,Polyethylene (PE) foam biogenic is produced from a direct foam extrusion process which is cross-link,scraped_from_ilcd
f83254e0-fb4d-5662-9a79-a70facd873f1,,packaging,processes/f83254e0-fb4d-5662-9a79-a70facd873f1.xml,1,kg,GLO,packaging,,,"This dataset consists of 2-5 layers hotmelt lamination process mixture.

Hot -melt adhesives are the",scraped_from_ilcd
5f0daa94-36de-4648-80ba-193ef5f46440,,packaging,processes/5f0daa94-36de-4648-80ba-193ef5f46440.xml,1,kg,EU+EFTA+UK,packaging,,,This dataset contains the production phase of the truck (capital goods) and the use phase of the tru,scraped_from_ilcd
d1cc752c-bc10-49cf-b455-0e236965fd64,,packaging,processes/d1cc752c-bc10-49cf-b455-0e236965fd64.xml,1,kg,EU+EFTA+UK,packaging,,,This dataset contains the production phase of the truck (capital goods) and the use phase of the tru,scraped_from_ilcd
3d560518-0d60-5d75-8676-f0060a3a9bb9,,packaging,processes/3d560518-0d60-5d75-8676-f0060a3a9bb9.xml,1,kg,GLO,packaging,,,This dataset is modelled for repairing soles (gluing). The amount of adhesives / glue needed is prox,scraped_from_ilcd
e0cdb4ce-554b-4766-82c0-88f14ea860bf,,packaging,processes/e0cdb4ce-554b-4766-82c0-88f14ea860bf.xml,1,kg,EU+EFTA+UK,packaging,,,This dataset contains the production phase of the truck (capital goods) and the use phase of the tru,scraped_from_ilcd
5d594d4f-5167-51a6-b6af-f727c40a75f1,,packaging,processes/5d594d4f-5167-51a6-b6af-f727c40a75f1.xml,1,kg,GLO,packaging,,,"A heat-seal machine is a device used for the thermal transfer (heat sealing) of labels, emblems and ",scraped_from_ilcd
6ca61112-1d5b-473c-abfa-4accc66a8a63,,packaging,processes/6ca61112-1d5b-473c-abfa-4accc66a8a63.xml,1,kg,GLO,packaging,,,This dataset contains the production phase of the ship (capital goods) and the use phase of the ship,scraped_from_ilcd
