uuid,dataset_name,process_type,lci_file,fu_amount,fu_unit,region,classification,kg_per_m2,temp_c,technology,notes
a4f3d5cb-fa99-4ea2-8430-d6e53d3cb2e9,,eol,processes/a4f3d5cb-fa99-4ea2-8430-d6e53d3cb2e9.xml,1,kg,EU+EFTA+UK,eol,,,"Foreground system:
The data set represents a typical municipal waste landfill with surface and basi",scraped_from_ilcd
c8eccb47-1cd5-407c-9dc6-70ef8ba531f3,,eol,processes/c8eccb47-1cd5-407c-9dc6-70ef8ba531f3.xml,1,kg,CH,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
a0ff1875-ab91-43ff-96f5-1daeca07d625,,eol,processes/a0ff1875-ab91-43ff-96f5-1daeca07d625.xml,1,kg,LU,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
3e1c1433-a79f-47e7-bcd0-be45781f7ed7,,eol,processes/3e1c1433-a79f-47e7-bcd0-be45781f7ed7.xml,1,kg,RNA,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
2033c556-fbf3-4955-92c3-01a606db6cfd,,eol,processes/2033c556-fbf3-4955-92c3-01a606db6cfd.xml,1,kg,IT,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
6e1f7ce8-6d70-49e7-9417-477151f4bba8,,eol,processes/6e1f7ce8-6d70-49e7-9417-477151f4bba8.xml,1,kg,GLO,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
f9e61502-dc9d-4c5c-adfd-6141a71379d7,,eol,processes/f9e61502-dc9d-4c5c-adfd-6141a71379d7.xml,1,kg,FR,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
0a1bc8da-ef57-4464-9065-b156cdf3a458,,eol,processes/0a1bc8da-ef57-4464-9065-b156cdf3a458.xml,1,kg,NL,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
ac549d05-b59a-4a4e-81f5-90352bedfaab,,eol,processes/ac549d05-b59a-4a4e-81f5-90352bedfaab.xml,1,kg,PL,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
e8d3b97b-e5c4-48ce-9985-d057df9bec54,,eol,processes/e8d3b97b-e5c4-48ce-9985-d057df9bec54.xml,1,kg,RSA,eol,,,"Foreground system:
The Sphera landfill model is adapted to the region of this dataset by using info",scraped_from_ilcd
536bfa39-401d-4f5d-9329-b30f804ef0c7,,eol,processes/536bfa39-401d-4f5d-9329-b30f804ef0c7.xml,1,kg,LU,eol,,,"Foreground system:
The residual mix is the grid attribute (emission, radioactive waste, etc.) avera",scraped_from_ilcd
ad080198-db3c-4a88-81fb-3185c474ffef,,eol,processes/ad080198-db3c-4a88-81fb-3185c474ffef.xml,1,kg,EU+EFTA,eol,,,Gate to gate inventory for recycling of slurry produced during wire sawing of silicon (Spec. Weight ,scraped_from_ilcd
7074b8ad-cef4-4769-94e4-c6bc8562e452,,eol,processes/7074b8ad-cef4-4769-94e4-c6bc8562e452.xml,1,kg,DE,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
295ae54e-fe12-42cb-ae36-edcdd36843e8,,eol,processes/295ae54e-fe12-42cb-ae36-edcdd36843e8.xml,1,kg,DK,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
5af5e0a1-7bcd-413d-ba27-cf35b62c73aa,,eol,processes/5af5e0a1-7bcd-413d-ba27-cf35b62c73aa.xml,1,kg,NL,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
08efd288-bd5c-4a76-8149-736c8109d588,,eol,processes/08efd288-bd5c-4a76-8149-736c8109d588.xml,1,kg,RNA,eol,,,"Foreground system:
The Sphera landfill model is adapted to the region of this dataset by using info",scraped_from_ilcd
eb8d37f6-4aec-41b0-8e83-4023113d4052,,eol,processes/eb8d37f6-4aec-41b0-8e83-4023113d4052.xml,1,kg,RAS,eol,,,"Foreground system:
The Sphera landfill model is adapted to the region of this dataset by using info",scraped_from_ilcd
c4244f60-ea36-4a51-afe9-af0f1a44e8a4,,eol,processes/c4244f60-ea36-4a51-afe9-af0f1a44e8a4.xml,1,kg,HU,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
545a3c0e-10e0-4a42-ad99-3fc2f49e3c25,,eol,processes/545a3c0e-10e0-4a42-ad99-3fc2f49e3c25.xml,1,kg,EU+EFTA+UK,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
a8929de8-121e-46d6-84e1-c33d6436b0ec,,eol,processes/a8929de8-121e-46d6-84e1-c33d6436b0ec.xml,1,kg,RAS,eol,,,"Foreground system:
The Sphera landfill model is adapted to the region of this dataset by using info",scraped_from_ilcd
83d368b5-a60c-4c0c-8160-e072808f4deb,,eol,processes/83d368b5-a60c-4c0c-8160-e072808f4deb.xml,1,kg,RAS,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
8958a539-4dca-4ae5-88e3-4ada4d9bc161,,eol,processes/8958a539-4dca-4ae5-88e3-4ada4d9bc161.xml,1,kg,DE,eol,,,"Foreground system:
The residual mix is the grid attribute (emission, radioactive waste, etc.) avera",scraped_from_ilcd
a9e65981-4c43-4235-a5c4-76b9af9af1a1,,eol,processes/a9e65981-4c43-4235-a5c4-76b9af9af1a1.xml,1,kg,IE,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
4d827d37-af2b-4413-a786-0832257ee19f,,eol,processes/4d827d37-af2b-4413-a786-0832257ee19f.xml,1,kg,NO,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
10313241-6d55-421c-a743-adbef60dc97d,,eol,processes/10313241-6d55-421c-a743-adbef60dc97d.xml,1,kg,ROC,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
c08b60ac-d056-4b99-94e5-996f5bbb6d9e,,eol,processes/c08b60ac-d056-4b99-94e5-996f5bbb6d9e.xml,1,kg,EU+EFTA+UK,eol,,,"Foreground system:
The Sphera landfill model is adapted to the region of this dataset by using info",scraped_from_ilcd
6fc40594-f2f3-404f-bd9c-04836e2b14ed,,eol,processes/6fc40594-f2f3-404f-bd9c-04836e2b14ed.xml,1,kg,DK,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
7219a399-83da-4634-9cb6-58386fa2953f,,eol,processes/7219a399-83da-4634-9cb6-58386fa2953f.xml,1,kg,DK,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
b9281330-1129-4824-b06a-6471716c5a80,,eol,processes/b9281330-1129-4824-b06a-6471716c5a80.xml,1,kg,DE,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
71e54c33-b815-4489-8c87-a3f93c872201,,eol,processes/71e54c33-b815-4489-8c87-a3f93c872201.xml,1,kg,GB,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
d1119684-8978-4f06-a81c-fc5ce022db71,,eol,processes/d1119684-8978-4f06-a81c-fc5ce022db71.xml,1,kg,SK,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
9a32d658-3ce8-41c9-9557-77f940e8f60d,,eol,processes/9a32d658-3ce8-41c9-9557-77f940e8f60d.xml,1,kg,EU+EFTA+UK,eol,,,"Foreground system:
The residual mix is the grid attribute (emission, radioactive waste, etc.) avera",scraped_from_ilcd
9e6fede1-fe99-426a-99a4-886cfc1a8706,,eol,processes/9e6fede1-fe99-426a-99a4-886cfc1a8706.xml,1,kg,CZ,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
2a6f3975-4d04-416f-abc5-d0753f980760,,eol,processes/2a6f3975-4d04-416f-abc5-d0753f980760.xml,1,kg,AT,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
606a41a9-4ea8-4d37-9c9a-002fdbf43e60,,eol,processes/606a41a9-4ea8-4d37-9c9a-002fdbf43e60.xml,1,kg,EU+EFTA+UK,eol,,,"Foreground system:
The data set represents a typical municipal waste landfill with surface and basi",scraped_from_ilcd
40011374-0ecd-4f6d-940b-18c511333fa2,,eol,processes/40011374-0ecd-4f6d-940b-18c511333fa2.xml,1,kg,IE,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
bd376854-be18-46bd-9002-0eb7e7be4774,,eol,processes/bd376854-be18-46bd-9002-0eb7e7be4774.xml,1,kg,FI,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
4b98c5bb-6ff2-497e-9374-f515582be317,,eol,processes/4b98c5bb-6ff2-497e-9374-f515582be317.xml,1,kg,FR,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
f8839ffa-372d-4ad3-8578-a6b632c18fce,,eol,processes/f8839ffa-372d-4ad3-8578-a6b632c18fce.xml,1,kg,ROC,eol,,,"Foreground system:
The Sphera landfill model is adapted to the region of this dataset by using info",scraped_from_ilcd
161c6016-f499-49f8-a13d-70cd9d9dc4f7,,eol,processes/161c6016-f499-49f8-a13d-70cd9d9dc4f7.xml,1,kg,HU,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
4793374b-af11-4151-8434-5c5e0c9a2b3b,,eol,processes/4793374b-af11-4151-8434-5c5e0c9a2b3b.xml,1,kg,AT,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
69494f98-6a89-4183-af02-05d5eef94fbd,,eol,processes/69494f98-6a89-4183-af02-05d5eef94fbd.xml,1,kg,LU,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
52a86303-7d24-49ba-8161-a1b04dabc4b7,,eol,processes/52a86303-7d24-49ba-8161-a1b04dabc4b7.xml,1,kg,EU+EFTA+UK,eol,,,"Foreground system:
The data set represents a typical municipal waste landfill with surface and basi",scraped_from_ilcd
a579f0d4-d29d-43bf-b693-ce79609eacde,,eol,processes/a579f0d4-d29d-43bf-b693-ce79609eacde.xml,1,kg,CZ,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
541bda3f-0028-42a3-907d-cf65a5e3cbbf,,eol,processes/541bda3f-0028-42a3-907d-cf65a5e3cbbf.xml,1,kg,HU,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
99f0f1db-4a22-4d7e-afbe-f9c8a24d09c2,,eol,processes/99f0f1db-4a22-4d7e-afbe-f9c8a24d09c2.xml,1,kg,HU,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
0370baaf-8923-4e26-b3b8-abcebb89f974,,eol,processes/0370baaf-8923-4e26-b3b8-abcebb89f974.xml,1,kg,EU+EFTA+UK,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
161136d1-6d84-41ab-a968-6094f32465f8,,eol,processes/161136d1-6d84-41ab-a968-6094f32465f8.xml,1,kg,EU+EFTA+UK,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
91ea8dd0-d9fa-40ff-8786-ce362af93902,,eol,processes/91ea8dd0-d9fa-40ff-8786-ce362af93902.xml,1,kg,RNA,eol,,,The data set represents the enclosed composting of an average mixture of biodegradable waste consist,scraped_from_ilcd
abaf4e6b-0f85-426e-81fa-c5840a8b7d80,,eol,processes/abaf4e6b-0f85-426e-81fa-c5840a8b7d80.xml,1,kg,NL,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
94e40142-0694-4466-b4d4-aa6a5cf07822,,eol,processes/94e40142-0694-4466-b4d4-aa6a5cf07822.xml,1,kg,RNA,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
dcbf6774-4120-4b92-8a58-29f305120a92,,eol,processes/dcbf6774-4120-4b92-8a58-29f305120a92.xml,1,kg,BE,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
d32f9c17-8e20-4d25-8341-4fffe58d75ef,,eol,processes/d32f9c17-8e20-4d25-8341-4fffe58d75ef.xml,1,kg,HU,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
ddcb158b-1c25-419e-8fbe-4bf66c00f306,,eol,processes/ddcb158b-1c25-419e-8fbe-4bf66c00f306.xml,1,kg,EU+EFTA+UK,eol,,,"Foreground system:
The Sphera landfill model is adapted to the region of this dataset by using info",scraped_from_ilcd
d5f839a6-3d5b-47c4-9f9d-09809bf8c2de,,eol,processes/d5f839a6-3d5b-47c4-9f9d-09809bf8c2de.xml,1,kg,AT,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
775d3919-5f81-4997-8120-2db404d2bad9,,eol,processes/775d3919-5f81-4997-8120-2db404d2bad9.xml,1,kg,PT,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
48e8512f-401b-4759-a7d1-482d3c3d7b0a,,eol,processes/48e8512f-401b-4759-a7d1-482d3c3d7b0a.xml,1,kg,ROC,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
8c35bd16-4bdd-4a69-9191-ba51b74bb2ef,,eol,processes/8c35bd16-4bdd-4a69-9191-ba51b74bb2ef.xml,1,kg,RAS,eol,,,"Foreground system:
The Sphera landfill model is adapted to the region of this dataset by using info",scraped_from_ilcd
a6600268-20bd-4063-9dd1-124b1254800e,,eol,processes/a6600268-20bd-4063-9dd1-124b1254800e.xml,1,kg,NO,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
7e851603-761f-4f7c-b5c9-145d0a703a44,,eol,processes/7e851603-761f-4f7c-b5c9-145d0a703a44.xml,1,kg,EU+EFTA+UK,eol,,,"Foreground system:
The data set represents a typical municipal waste landfill with surface and basi",scraped_from_ilcd
b151363e-5640-4861-a57f-2816d7e3ff1e,,eol,processes/b151363e-5640-4861-a57f-2816d7e3ff1e.xml,1,kg,EU+EFTA+UK,eol,,,"Plastic waste (pre-consumer, mono-grade) is generated in the process. The amount of waste is paramet",scraped_from_ilcd
f6b31664-d8a5-44f3-b91c-a71f9025bdc5,,eol,processes/f6b31664-d8a5-44f3-b91c-a71f9025bdc5.xml,1,kg,EU+EFTA+UK,eol,,,"Plastic waste (pre-consumer, mono-grade) is generated in the process. The amount of waste is paramet",scraped_from_ilcd
79a15c86-5b0d-42ba-b9ff-f350fa729976,,eol,processes/79a15c86-5b0d-42ba-b9ff-f350fa729976.xml,1,kg,HR,eol,,,"Foreground system:
The residual mix is the grid attribute (emission, radioactive waste, etc.) avera",scraped_from_ilcd
036307fb-9c35-4762-b6a7-322849ff73d9,,eol,processes/036307fb-9c35-4762-b6a7-322849ff73d9.xml,1,kg,CZ,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
c7cd7a5d-bb36-48f4-a600-519cc32d9271,,eol,processes/c7cd7a5d-bb36-48f4-a600-519cc32d9271.xml,1,kg,SE,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
9ff10500-6582-4629-8b98-9d0c68b3a2c5,,eol,processes/9ff10500-6582-4629-8b98-9d0c68b3a2c5.xml,1,kg,RAS,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
c246a02c-cef5-40c1-b480-ad215b2290da,,eol,processes/c246a02c-cef5-40c1-b480-ad215b2290da.xml,1,kg,IT,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
e419a646-ba8a-448c-9ce7-054b2c7bd314,,eol,processes/e419a646-ba8a-448c-9ce7-054b2c7bd314.xml,1,kg,GB,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
f53605f6-81e9-4b73-b793-d0078aa68b24,,eol,processes/f53605f6-81e9-4b73-b793-d0078aa68b24.xml,1,kg,GLO,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
59006015-be52-4365-b8de-f3b9eb09cc75,,eol,processes/59006015-be52-4365-b8de-f3b9eb09cc75.xml,1,kg,LT,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
a7b945c4-d0e6-44b4-bd04-c90776019069,,eol,processes/a7b945c4-d0e6-44b4-bd04-c90776019069.xml,1,kg,RAF,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
cc8f4081-f713-4584-86de-8745beb60ecb,,eol,processes/cc8f4081-f713-4584-86de-8745beb60ecb.xml,1,kg,NL,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
e473fae3-e605-4951-8d2a-a43ab65cb9e2,,eol,processes/e473fae3-e605-4951-8d2a-a43ab65cb9e2.xml,1,kg,LT,eol,,,"Foreground system:
The residual mix is the grid attribute (emission, radioactive waste, etc.) avera",scraped_from_ilcd
8137b889-a1d8-4109-8aa7-e2aaee38fa5f,,eol,processes/8137b889-a1d8-4109-8aa7-e2aaee38fa5f.xml,1,kg,EU+EFTA+UK,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
6f141655-0abf-4f71-a860-3fa2da6dd110,,eol,processes/6f141655-0abf-4f71-a860-3fa2da6dd110.xml,1,kg,ES,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
77f3b460-d6ca-47ef-a8d2-1e04d8175b41,,eol,processes/77f3b460-d6ca-47ef-a8d2-1e04d8175b41.xml,1,kg,RAF,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
716c5ced-fe3c-4ec2-be31-812712205e56,,eol,processes/716c5ced-fe3c-4ec2-be31-812712205e56.xml,1,kg,LT,eol,,,"Foreground system:
The residual mix is the grid attribute (emission, radioactive waste, etc.) avera",scraped_from_ilcd
ed6c9e86-bc53-472b-8aee-fae444f6666a,,eol,processes/ed6c9e86-bc53-472b-8aee-fae444f6666a.xml,1,kg,PT,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
53c10e11-4611-4991-b4bf-9223189bad0a,,eol,processes/53c10e11-4611-4991-b4bf-9223189bad0a.xml,1,kg,PL,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
da271d09-03ba-46fd-91ae-b2fa15279633,,eol,processes/da271d09-03ba-46fd-91ae-b2fa15279633.xml,1,kg,IT,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
e22f6af0-f302-4bf5-8c72-da2f3dfe5d21,,eol,processes/e22f6af0-f302-4bf5-8c72-da2f3dfe5d21.xml,1,kg,GB,eol,,,"The data set represents the incineration of waste, details about the waste composition, water conten",scraped_from_ilcd
50faed8d-a10b-4640-a950-506cca667aae,,eol,processes/50faed8d-a10b-4640-a950-506cca667aae.xml,1,kg,EU+EFTA+UK,eol,,,"Foreground system:
The data set represents a typical municipal waste landfill with surface and basi",scraped_from_ilcd
